,time,inidate,number,hDate,experiment,t2m,days,day_month,base_date,forecast_date,bias,adjusted_t2m
21081,8 days,2021-06-28,9,2002,1,18.873227418097215,8,06-28,2002-06-28,2002-07-06,-1.3206785945291983,20.193906012626414
21082,8 days,2021-06-28,9,2003,1,21.722191139948183,8,06-28,2003-06-28,2003-07-06,-1.3206785945291983,23.04286973447738
21083,8 days,2021-06-28,9,2004,1,18.741668363844102,8,06-28,2004-06-28,2004-07-06,-1.3206785945291983,20.0623469583733
21084,8 days,2021-06-28,9,2005,1,18.857960135546982,8,06-28,2005-06-28,2005-07-06,-1.3206785945291983,20.17863873007618
21085,8 days,2021-06-28,9,2006,1,28.90359886563299,8,06-28,2006-06-28,2006-07-06,-1.3206785945291983,30.224277460162188
21086,8 days,2021-06-28,9,2007,1,27.27401792779889,8,06-28,2007-06-28,2007-07-06,-1.3206785945291983,28.59469652232809
21087,8 days,2021-06-28,9,2008,1,20.77888611887015,8,06-28,2008-06-28,2008-07-06,-1.3206785945291983,22.09956471339935
21088,8 days,2021-06-28,9,2009,1,14.020934682032454,8,06-28,2009-06-28,2009-07-06,-1.3206785945291983,15.341613276561652
21089,8 days,2021-06-28,9,2010,1,20.642176408810442,8,06-28,2010-06-28,2010-07-06,-1.3206785945291983,21.96285500333964
21090,8 days,2021-06-28,9,2011,1,21.04859505206478,8,06-28,2011-06-28,2011-07-06,-1.3206785945291983,22.369273646593978
21091,8 days,2021-06-28,9,2012,1,22.302476596614568,8,06-28,2012-06-28,2012-07-06,-1.3206785945291983,23.623155191143766
21092,8 days,2021-06-28,9,2013,1,28.504534038093826,8,06-28,2013-06-28,2013-07-06,-1.3206785945291983,29.825212632623025
21093,8 days,2021-06-28,9,2014,1,21.814529843720344,8,06-28,2014-06-28,2014-07-06,-1.3206785945291983,23.135208438249542
21094,8 days,2021-06-28,9,2015,1,29.995952038460285,8,06-28,2015-06-28,2015-07-06,-1.3206785945291983,31.316630632989483
21095,8 days,2021-06-28,9,2016,1,20.937023004806196,8,06-28,2016-06-28,2016-07-06,-1.3206785945291983,22.257701599335395
21096,8 days,2021-06-28,9,2017,1,25.034818352601935,8,06-28,2017-06-28,2017-07-06,-1.3206785945291983,26.355496947131133
21097,8 days,2021-06-28,9,2018,1,22.980160003176803,8,06-28,2018-06-28,2018-07-06,-1.3206785945291983,24.300838597706
21098,8 days,2021-06-28,9,2019,1,23.300772936731676,8,06-28,2019-06-28,2019-07-06,-1.3206785945291983,24.621451531260874
21099,8 days,2021-06-28,9,2020,1,17.17516570373128,8,06-28,2020-06-28,2020-07-06,-1.3206785945291983,18.49584429826048
21100,8 days,2021-06-28,10,2001,1,23.15296907597228,8,06-28,2001-06-28,2001-07-06,-1.3206785945291983,24.473647670501478
21101,8 days,2021-06-28,10,2002,1,19.363998543643078,8,06-28,2002-06-28,2002-07-06,-1.3206785945291983,20.684677138172276
21102,8 days,2021-06-28,10,2003,1,29.672406533037258,8,06-28,2003-06-28,2003-07-06,-1.3206785945291983,30.993085127566456
21103,8 days,2021-06-28,10,2004,1,17.844456208999098,8,06-28,2004-06-28,2004-07-06,-1.3206785945291983,19.165134803528296
21104,8 days,2021-06-28,10,2005,1,19.848440015023144,8,06-28,2005-06-28,2005-07-06,-1.3206785945291983,21.169118609552342
21105,8 days,2021-06-28,10,2006,1,18.981137481528073,8,06-28,2006-06-28,2006-07-06,-1.3206785945291983,20.30181607605727
21106,8 days,2021-06-28,10,2007,1,29.472825616170617,8,06-28,2007-06-28,2007-07-06,-1.3206785945291983,30.793504210699815
21107,8 days,2021-06-28,10,2008,1,21.07609817359925,8,06-28,2008-06-28,2008-07-06,-1.3206785945291983,22.396776768128447
21108,8 days,2021-06-28,10,2009,1,22.711710285001892,8,06-28,2009-06-28,2009-07-06,-1.3206785945291983,24.03238887953109
21109,8 days,2021-06-28,10,2010,1,22.091788470522115,8,06-28,2010-06-28,2010-07-06,-1.3206785945291983,23.412467065051313
21110,8 days,2021-06-28,10,2011,1,26.301058859382326,8,06-28,2011-06-28,2011-07-06,-1.3206785945291983,27.621737453911525
21111,8 days,2021-06-28,10,2012,1,17.986672886078395,8,06-28,2012-06-28,2012-07-06,-1.3206785945291983,19.307351480607593
21112,8 days,2021-06-28,10,2013,1,24.32788384750749,8,06-28,2013-06-28,2013-07-06,-1.3206785945291983,25.64856244203669
21113,8 days,2021-06-28,10,2014,1,23.100386122252416,8,06-28,2014-06-28,2014-07-06,-1.3206785945291983,24.421064716781615
21114,8 days,2021-06-28,10,2015,1,25.966531133483596,8,06-28,2015-06-28,2015-07-06,-1.3206785945291983,27.287209728012794
21115,8 days,2021-06-28,10,2016,1,17.246573455620062,8,06-28,2016-06-28,2016-07-06,-1.3206785945291983,18.56725205014926
21116,8 days,2021-06-28,10,2017,1,24.879776337358805,8,06-28,2017-06-28,2017-07-06,-1.3206785945291983,26.200454931888004
21117,8 days,2021-06-28,10,2018,1,18.63256251252044,8,06-28,2018-06-28,2018-07-06,-1.3206785945291983,19.95324110704964
21118,8 days,2021-06-28,10,2019,1,21.53726002389618,8,06-28,2019-06-28,2019-07-06,-1.3206785945291983,22.85793861842538
21119,8 days,2021-06-28,10,2020,1,23.21704166718321,8,06-28,2020-06-28,2020-07-06,-1.3206785945291983,24.53772026171241
21120,8 days,2021-07-01,0,2001,1,23.296367547471128,8,07-01,2001-07-01,2001-07-09,-1.271992556138116,24.568360103609244
21121,8 days,2021-07-01,0,2002,1,26.65207265565378,8,07-01,2002-07-01,2002-07-09,-1.271992556138116,27.924065211791895
21122,8 days,2021-07-01,0,2003,1,21.69901840058327,8,07-01,2003-07-01,2003-07-09,-1.271992556138116,22.971010956721386
21123,8 days,2021-07-01,0,2004,1,19.67610039725803,8,07-01,2004-07-01,2004-07-09,-1.271992556138116,20.948092953396145
21124,8 days,2021-07-01,0,2005,1,18.73836672498906,8,07-01,2005-07-01,2005-07-09,-1.271992556138116,20.010359281127176
21125,8 days,2021-07-01,0,2006,1,22.820512889926817,8,07-01,2006-07-01,2006-07-09,-1.271992556138116,24.092505446064933
21126,8 days,2021-07-01,0,2007,1,20.562939921181947,8,07-01,2007-07-01,2007-07-09,-1.271992556138116,21.834932477320063
21127,8 days,2021-07-01,0,2008,1,24.95452599470446,8,07-01,2008-07-01,2008-07-09,-1.271992556138116,26.226518550842577
21128,8 days,2021-07-01,0,2009,1,18.752375055122997,8,07-01,2009-07-01,2009-07-09,-1.271992556138116,20.024367611261113
21129,8 days,2021-07-01,0,2010,1,30.68135253761783,8,07-01,2010-07-01,2010-07-09,-1.271992556138116,31.953345093755946
21130,8 days,2021-07-01,0,2011,1,20.96797932828511,8,07-01,2011-07-01,2011-07-09,-1.271992556138116,22.239971884423227
21131,8 days,2021-07-01,0,2012,1,27.8659269674775,8,07-01,2012-07-01,2012-07-09,-1.271992556138116,29.137919523615615
21132,8 days,2021-07-01,0,2013,1,28.601518656271097,8,07-01,2013-07-01,2013-07-09,-1.271992556138116,29.873511212409213
21133,8 days,2021-07-01,0,2014,1,28.25626616296098,8,07-01,2014-07-01,2014-07-09,-1.271992556138116,29.528258719099096
21134,8 days,2021-07-01,0,2015,1,27.473947958393946,8,07-01,2015-07-01,2015-07-09,-1.271992556138116,28.745940514532062
21135,8 days,2021-07-01,0,2016,1,17.798395787653334,8,07-01,2016-07-01,2016-07-09,-1.271992556138116,19.07038834379145
21136,8 days,2021-07-01,0,2017,1,28.21315704330198,8,07-01,2017-07-01,2017-07-09,-1.271992556138116,29.485149599440096
21137,8 days,2021-07-01,0,2018,1,23.90484371888782,8,07-01,2018-07-01,2018-07-09,-1.271992556138116,25.176836275025934
21138,8 days,2021-07-01,0,2019,1,23.495202664317784,8,07-01,2019-07-01,2019-07-09,-1.271992556138116,24.7671952204559
21139,8 days,2021-07-01,0,2020,1,18.20624448782328,8,07-01,2020-07-01,2020-07-09,-1.271992556138116,19.478237043961396
21140,8 days,2021-07-01,1,2001,1,22.533226980942388,8,07-01,2001-07-01,2001-07-09,-1.271992556138116,23.805219537080504
21141,8 days,2021-07-01,1,2002,1,28.84951312592383,8,07-01,2002-07-01,2002-07-09,-1.271992556138116,30.121505682061947
21142,8 days,2021-07-01,1,2003,1,15.561674518851875,8,07-01,2003-07-01,2003-07-09,-1.271992556138116,16.83366707498999
21143,8 days,2021-07-01,1,2004,1,17.19084174153211,8,07-01,2004-07-01,2004-07-09,-1.271992556138116,18.462834297670227
21144,8 days,2021-07-01,1,2005,1,21.909489243071697,8,07-01,2005-07-01,2005-07-09,-1.271992556138116,23.181481799209813
21145,8 days,2021-07-01,1,2006,1,21.093286887036978,8,07-01,2006-07-01,2006-07-09,-1.271992556138116,22.365279443175094
21146,8 days,2021-07-01,1,2007,1,25.145788802144807,8,07-01,2007-07-01,2007-07-09,-1.271992556138116,26.417781358282923
21147,8 days,2021-07-01,1,2008,1,23.40808988123296,8,07-01,2008-07-01,2008-07-09,-1.271992556138116,24.680082437371077
21148,8 days,2021-07-01,1,2009,1,16.558370266725884,8,07-01,2009-07-01,2009-07-09,-1.271992556138116,17.830362822864
21149,8 days,2021-07-01,1,2010,1,30.361744995342647,8,07-01,2010-07-01,2010-07-09,-1.271992556138116,31.633737551480763
21150,8 days,2021-07-01,1,2011,1,22.81905872048358,8,07-01,2011-07-01,2011-07-09,-1.271992556138116,24.091051276621695
21151,8 days,2021-07-01,1,2012,1,27.604292570177883,8,07-01,2012-07-01,2012-07-09,-1.271992556138116,28.876285126316
21152,8 days,2021-07-01,1,2013,1,29.0227658257267,8,07-01,2013-07-01,2013-07-09,-1.271992556138116,30.294758381864817
21153,8 days,2021-07-01,1,2014,1,26.49836465956304,8,07-01,2014-07-01,2014-07-09,-1.271992556138116,27.770357215701157
21154,8 days,2021-07-01,1,2015,1,24.88741910952681,8,07-01,2015-07-01,2015-07-09,-1.271992556138116,26.159411665664926
21155,8 days,2021-07-01,1,2016,1,16.013786937478116,8,07-01,2016-07-01,2016-07-09,-1.271992556138116,17.285779493616232
21156,8 days,2021-07-01,1,2017,1,22.331759954524227,8,07-01,2017-07-01,2017-07-09,-1.271992556138116,23.603752510662343
21157,8 days,2021-07-01,1,2018,1,22.42438247253269,8,07-01,2018-07-01,2018-07-09,-1.271992556138116,23.696375028670808
21158,8 days,2021-07-01,1,2019,1,28.143206934603068,8,07-01,2019-07-01,2019-07-09,-1.271992556138116,29.415199490741184
21159,8 days,2021-07-01,1,2020,1,16.469275019314548,8,07-01,2020-07-01,2020-07-09,-1.271992556138116,17.741267575452664
21160,8 days,2021-07-01,2,2001,1,23.464489748250838,8,07-01,2001-07-01,2001-07-09,-1.271992556138116,24.736482304388954
21161,8 days,2021-07-01,2,2002,1,24.20978206698212,8,07-01,2002-07-01,2002-07-09,-1.271992556138116,25.481774623120238
21162,8 days,2021-07-01,2,2003,1,21.374712416953034,8,07-01,2003-07-01,2003-07-09,-1.271992556138116,22.64670497309115
21163,8 days,2021-07-01,2,2004,1,20.155194110993406,8,07-01,2004-07-01,2004-07-09,-1.271992556138116,21.427186667131522
21164,8 days,2021-07-01,2,2005,1,22.77412919968932,8,07-01,2005-07-01,2005-07-09,-1.271992556138116,24.046121755827436
21165,8 days,2021-07-01,2,2006,1,19.27492515995632,8,07-01,2006-07-01,2006-07-09,-1.271992556138116,20.546917716094438
21166,8 days,2021-07-01,2,2007,1,18.365733741471335,8,07-01,2007-07-01,2007-07-09,-1.271992556138116,19.63772629760945
21167,8 days,2021-07-01,2,2008,1,22.801345604264075,8,07-01,2008-07-01,2008-07-09,-1.271992556138116,24.07333816040219
21168,8 days,2021-07-01,2,2009,1,16.844061913365227,8,07-01,2009-07-01,2009-07-09,-1.271992556138116,18.116054469503343
21169,8 days,2021-07-01,2,2010,1,28.796914958064228,8,07-01,2010-07-01,2010-07-09,-1.271992556138116,30.068907514202344
21170,8 days,2021-07-01,2,2011,1,17.64059944795886,8,07-01,2011-07-01,2011-07-09,-1.271992556138116,18.912592004096975
21171,8 days,2021-07-01,2,2012,1,27.6741164077218,8,07-01,2012-07-01,2012-07-09,-1.271992556138116,28.946108963859917
21172,8 days,2021-07-01,2,2013,1,25.400291546855726,8,07-01,2013-07-01,2013-07-09,-1.271992556138116,26.672284102993842
21173,8 days,2021-07-01,2,2014,1,27.054241779596484,8,07-01,2014-07-01,2014-07-09,-1.271992556138116,28.3262343357346
21174,8 days,2021-07-01,2,2015,1,30.88519540630123,8,07-01,2015-07-01,2015-07-09,-1.271992556138116,32.157187962439345
21175,8 days,2021-07-01,2,2016,1,18.999600388053462,8,07-01,2016-07-01,2016-07-09,-1.271992556138116,20.27159294419158
21176,8 days,2021-07-01,2,2017,1,26.059551471207786,8,07-01,2017-07-01,2017-07-09,-1.271992556138116,27.331544027345902
21177,8 days,2021-07-01,2,2018,1,22.324513505245264,8,07-01,2018-07-01,2018-07-09,-1.271992556138116,23.59650606138338
21178,8 days,2021-07-01,2,2019,1,21.679491241698457,8,07-01,2019-07-01,2019-07-09,-1.271992556138116,22.951483797836573
21179,8 days,2021-07-01,2,2020,1,20.33295473170631,8,07-01,2020-07-01,2020-07-09,-1.271992556138116,21.604947287844425
21180,8 days,2021-07-01,3,2001,1,26.37451677709006,8,07-01,2001-07-01,2001-07-09,-1.271992556138116,27.646509333228177
21181,8 days,2021-07-01,3,2002,1,26.74465373824802,8,07-01,2002-07-01,2002-07-09,-1.271992556138116,28.016646294386135
21182,8 days,2021-07-01,3,2003,1,23.68033260929524,8,07-01,2003-07-01,2003-07-09,-1.271992556138116,24.952325165433358
21183,8 days,2021-07-01,3,2004,1,17.990618684595788,8,07-01,2004-07-01,2004-07-09,-1.271992556138116,19.262611240733904
21184,8 days,2021-07-01,3,2005,1,22.91142600073936,8,07-01,2005-07-01,2005-07-09,-1.271992556138116,24.183418556877477
21185,8 days,2021-07-01,3,2006,1,22.089504783780036,8,07-01,2006-07-01,2006-07-09,-1.271992556138116,23.361497339918152
21186,8 days,2021-07-01,3,2007,1,18.71033157471497,8,07-01,2007-07-01,2007-07-09,-1.271992556138116,19.982324130853087
21187,8 days,2021-07-01,3,2008,1,25.63098425549564,8,07-01,2008-07-01,2008-07-09,-1.271992556138116,26.902976811633756
21188,8 days,2021-07-01,3,2009,1,18.493034050388395,8,07-01,2009-07-01,2009-07-09,-1.271992556138116,19.76502660652651
21189,8 days,2021-07-01,3,2010,1,28.49317243697628,8,07-01,2010-07-01,2010-07-09,-1.271992556138116,29.765164993114396
21190,8 days,2021-07-01,3,2011,1,17.313618776892362,8,07-01,2011-07-01,2011-07-09,-1.271992556138116,18.585611333030478
21191,8 days,2021-07-01,3,2012,1,26.45900623046816,8,07-01,2012-07-01,2012-07-09,-1.271992556138116,27.730998786606275
21192,8 days,2021-07-01,3,2013,1,23.704063963051514,8,07-01,2013-07-01,2013-07-09,-1.271992556138116,24.97605651918963
21193,8 days,2021-07-01,3,2014,1,20.53017099404796,8,07-01,2014-07-01,2014-07-09,-1.271992556138116,21.802163550186076
21194,8 days,2021-07-01,3,2015,1,27.34723744794021,8,07-01,2015-07-01,2015-07-09,-1.271992556138116,28.619230004078325
21195,8 days,2021-07-01,3,2016,1,17.41140746054144,8,07-01,2016-07-01,2016-07-09,-1.271992556138116,18.683400016679556
21196,8 days,2021-07-01,3,2017,1,24.799559750181064,8,07-01,2017-07-01,2017-07-09,-1.271992556138116,26.07155230631918
21197,8 days,2021-07-01,3,2018,1,24.326302898780558,8,07-01,2018-07-01,2018-07-09,-1.271992556138116,25.598295454918674
21198,8 days,2021-07-01,3,2019,1,23.015810565260203,8,07-01,2019-07-01,2019-07-09,-1.271992556138116,24.28780312139832
21199,8 days,2021-07-01,3,2020,1,20.114396371263137,8,07-01,2020-07-01,2020-07-09,-1.271992556138116,21.386388927401253
21200,8 days,2021-07-01,4,2001,1,26.528455847246878,8,07-01,2001-07-01,2001-07-09,-1.271992556138116,27.800448403384994
21201,8 days,2021-07-01,4,2002,1,19.772322129333546,8,07-01,2002-07-01,2002-07-09,-1.271992556138116,21.04431468547166
21202,8 days,2021-07-01,4,2003,1,23.92057658331159,8,07-01,2003-07-01,2003-07-09,-1.271992556138116,25.192569139449706
21203,8 days,2021-07-01,4,2004,1,23.80104279458308,8,07-01,2004-07-01,2004-07-09,-1.271992556138116,25.073035350721195
21204,8 days,2021-07-01,4,2005,1,21.737804432320974,8,07-01,2005-07-01,2005-07-09,-1.271992556138116,23.00979698845909
21205,8 days,2021-07-01,4,2006,1,18.86330150904396,8,07-01,2006-07-01,2006-07-09,-1.271992556138116,20.135294065182077
21206,8 days,2021-07-01,4,2007,1,25.355346673414687,8,07-01,2007-07-01,2007-07-09,-1.271992556138116,26.627339229552803
21207,8 days,2021-07-01,4,2008,1,26.654424314055994,8,07-01,2008-07-01,2008-07-09,-1.271992556138116,27.92641687019411
21208,8 days,2021-07-01,4,2009,1,20.836529222330622,8,07-01,2009-07-01,2009-07-09,-1.271992556138116,22.108521778468738
21209,8 days,2021-07-01,4,2010,1,30.58904860720643,8,07-01,2010-07-01,2010-07-09,-1.271992556138116,31.861041163344545
21210,8 days,2021-07-01,4,2011,1,21.91596806001179,8,07-01,2011-07-01,2011-07-09,-1.271992556138116,23.187960616149905
21211,8 days,2021-07-01,4,2012,1,27.02182850408756,8,07-01,2012-07-01,2012-07-09,-1.271992556138116,28.293821060225675
21212,8 days,2021-07-01,4,2013,1,29.03632413191205,8,07-01,2013-07-01,2013-07-09,-1.271992556138116,30.308316688050166
21213,8 days,2021-07-01,4,2014,1,28.832239479218334,8,07-01,2014-07-01,2014-07-09,-1.271992556138116,30.10423203535645
21214,8 days,2021-07-01,4,2015,1,27.888082407697663,8,07-01,2015-07-01,2015-07-09,-1.271992556138116,29.16007496383578
21215,8 days,2021-07-01,4,2016,1,19.710606408368974,8,07-01,2016-07-01,2016-07-09,-1.271992556138116,20.98259896450709
21216,8 days,2021-07-01,4,2017,1,26.070735874385168,8,07-01,2017-07-01,2017-07-09,-1.271992556138116,27.342728430523284
21217,8 days,2021-07-01,4,2018,1,22.973078392035976,8,07-01,2018-07-01,2018-07-09,-1.271992556138116,24.245070948174092
21218,8 days,2021-07-01,4,2019,1,22.449343957112006,8,07-01,2019-07-01,2019-07-09,-1.271992556138116,23.721336513250122
21219,8 days,2021-07-01,4,2020,1,20.025341424549588,8,07-01,2020-07-01,2020-07-09,-1.271992556138116,21.297333980687704
21220,8 days,2021-07-01,5,2001,1,25.58661318722791,8,07-01,2001-07-01,2001-07-09,-1.271992556138116,26.858605743366027
21221,8 days,2021-07-01,5,2002,1,27.897758413329164,8,07-01,2002-07-01,2002-07-09,-1.271992556138116,29.16975096946728
21222,8 days,2021-07-01,5,2003,1,18.90357150154125,8,07-01,2003-07-01,2003-07-09,-1.271992556138116,20.175564057679367
21223,8 days,2021-07-01,5,2004,1,22.86107507655181,8,07-01,2004-07-01,2004-07-09,-1.271992556138116,24.133067632689926
21224,8 days,2021-07-01,5,2005,1,23.770834542967563,8,07-01,2005-07-01,2005-07-09,-1.271992556138116,25.04282709910568
21225,8 days,2021-07-01,5,2006,1,21.45637698332407,8,07-01,2006-07-01,2006-07-09,-1.271992556138116,22.728369539462186
21226,8 days,2021-07-01,5,2007,1,26.183050080966577,8,07-01,2007-07-01,2007-07-09,-1.271992556138116,27.455042637104693
21227,8 days,2021-07-01,5,2008,1,28.19756681868039,8,07-01,2008-07-01,2008-07-09,-1.271992556138116,29.469559374818505
21228,8 days,2021-07-01,5,2009,1,16.731799521966693,8,07-01,2009-07-01,2009-07-09,-1.271992556138116,18.00379207810481
21229,8 days,2021-07-01,5,2010,1,27.78461900198347,8,07-01,2010-07-01,2010-07-09,-1.271992556138116,29.056611558121585
21230,8 days,2021-07-01,5,2011,1,24.522279434894926,8,07-01,2011-07-01,2011-07-09,-1.271992556138116,25.794271991033042
21231,8 days,2021-07-01,5,2012,1,28.418819568633005,8,07-01,2012-07-01,2012-07-09,-1.271992556138116,29.69081212477112
21232,8 days,2021-07-01,5,2013,1,30.84913203902095,8,07-01,2013-07-01,2013-07-09,-1.271992556138116,32.12112459515907
21233,8 days,2021-07-01,5,2014,1,25.75878736359466,8,07-01,2014-07-01,2014-07-09,-1.271992556138116,27.030779919732776
21234,8 days,2021-07-01,5,2015,1,29.686165207466132,8,07-01,2015-07-01,2015-07-09,-1.271992556138116,30.958157763604248
21235,8 days,2021-07-01,5,2016,1,18.903385350699075,8,07-01,2016-07-01,2016-07-09,-1.271992556138116,20.17537790683719
21236,8 days,2021-07-01,5,2017,1,27.17406534953292,8,07-01,2017-07-01,2017-07-09,-1.271992556138116,28.446057905671037
21237,8 days,2021-07-01,5,2018,1,23.172192625335487,8,07-01,2018-07-01,2018-07-09,-1.271992556138116,24.444185181473603
21238,8 days,2021-07-01,5,2019,1,21.646498403773684,8,07-01,2019-07-01,2019-07-09,-1.271992556138116,22.9184909599118
21239,8 days,2021-07-01,5,2020,1,17.316215293278603,8,07-01,2020-07-01,2020-07-09,-1.271992556138116,18.58820784941672
21240,8 days,2021-07-01,6,2001,1,20.977714081177055,8,07-01,2001-07-01,2001-07-09,-1.271992556138116,22.24970663731517
21241,8 days,2021-07-01,6,2002,1,28.225829122316856,8,07-01,2002-07-01,2002-07-09,-1.271992556138116,29.497821678454972
21242,8 days,2021-07-01,6,2003,1,16.93114212588702,8,07-01,2003-07-01,2003-07-09,-1.271992556138116,18.203134682025137
21243,8 days,2021-07-01,6,2004,1,22.42668536954931,8,07-01,2004-07-01,2004-07-09,-1.271992556138116,23.698677925687427
21244,8 days,2021-07-01,6,2005,1,16.85144077922265,8,07-01,2005-07-01,2005-07-09,-1.271992556138116,18.123433335360765
21245,8 days,2021-07-01,6,2006,1,21.86072923690646,8,07-01,2006-07-01,2006-07-09,-1.271992556138116,23.132721793044578
21246,8 days,2021-07-01,6,2007,1,24.2077190550714,8,07-01,2007-07-01,2007-07-09,-1.271992556138116,25.479711611209517
21247,8 days,2021-07-01,6,2008,1,19.383255354698974,8,07-01,2008-07-01,2008-07-09,-1.271992556138116,20.65524791083709
21248,8 days,2021-07-01,6,2009,1,15.373865590823122,8,07-01,2009-07-01,2009-07-09,-1.271992556138116,16.64585814696124
